id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
bonk,bonk,Bonk,https://coin-images.coingecko.com/coins/images/28600/large/bonk.jpg?1696527587,1.676e-05,1164527411,66,1567681151,76041192,1.742e-05,1.66e-05,-4.72925487042e-07,-2.74432,-33580632.91607666,-2.80281,69474461693558.484,93526183276778.0,93526183276778.0,4.547e-05,-62.99436,2024-03-04T17:05:29.594Z,8.6142e-08,19433.67265,2022-12-29T22:48:46.755Z,,2024-09-01T17:33:45.800Z
theta-token,theta,Theta Network,https://coin-images.coingecko.com/coins/images/2538/large/theta-token-logo.png?1696503349,1.16,1162204721,67,1162204721,12301740,1.21,1.16,-0.025147771096156957,-2.11825,-26509795.8381989,-2.23012,1000000000.0,1000000000.0,1000000000.0,15.72,-92.55001,2021-04-16T13:15:11.190Z,0.04039979,2798.81864,2020-03-13T02:24:16.483Z,"{'times': 6.746975942687347, 'currency': 'usd', 'percentage': 674.6975942687346}",2024-09-01T17:33:40.214Z
fantom,ftm,Fantom,https://coin-images.coingecko.com/coins/images/4001/large/Fantom_round.png?1696504642,0.407656,1143412775,68,1294867475,126837319,0.427383,0.401357,-0.015908017613643355,-3.75575,-44335567.20396447,-3.73274,2803634835.52659,3175000000.0,3175000000.0,3.46,-88.1164,2021-10-28T05:19:39.845Z,0.00190227,21505.92517,2020-03-13T02:25:38.280Z,"{'times': 12.588546721388727, 'currency': 'usd', 'percentage': 1258.8546721388727}",2024-09-01T17:33:46.013Z
solv-btc,solvbtc,Solv Protocol SolvBTC,https://coin-images.coingecko.com/coins/images/36800/large/solvBTC.png?1719810684,57713.0,1113954945,69,1113954945,459572,59066.0,57582.0,-1097.9937929022199,-1.867,-12799563.062819004,-1.13597,19283.5073667535,19283.5073667535,21000000.0,70898.0,-18.56784,2024-06-05T16:15:24.629Z,49058.0,17.68478,2024-08-05T06:28:45.311Z,,2024-09-01T17:32:36.103Z
algorand,algo,Algorand,https://coin-images.coingecko.com/coins/images/4380/large/download.png?1696504978,0.119486,982935996,70,982936017,39274121,0.124656,0.119468,-0.004348209435989903,-3.51132,-35537484.52230477,-3.48929,8227594298.02536,8227594472.72993,10000000000.0,3.56,-96.62479,2019-06-20T14:51:19.480Z,0.087513,37.34634,2023-09-11T19:42:08.247Z,"{'times': -0.9502141962053562, 'currency': 'usd', 'percentage': -95.02141962053562}",2024-09-01T17:33:42.246Z
jupiter-exchange-solana,jup,Jupiter,https://coin-images.coingecko.com/coins/images/34188/large/jup.png?1704266489,0.726067,981153786,71,7267805825,62207458,0.746962,0.718407,-0.014252565375978856,-1.92519,-18374251.75631988,-1.83829,1350000000.0,10000000000.0,10000000000.0,2.0,-63.63185,2024-01-31T15:02:47.304Z,0.457464,59.0,2024-02-21T18:31:05.083Z,,2024-09-01T17:33:47.105Z
kucoin-shares,kcs,KuCoin,https://coin-images.coingecko.com/coins/images/1047/large/sa9z79.png?1696502152,8.2,968923042,72,1174252582,46432,8.33,8.15,-0.0646509718093764,-0.78201,-6458753.0647524595,-0.66218,117971705.288477,142971705.288477,,28.83,-71.43846,2021-12-01T15:09:35.541Z,0.342863,2301.61775,2019-02-07T00:00:00.000Z,,2024-09-01T17:33:47.034Z
gatechain-token,gt,Gate,https://coin-images.coingecko.com/coins/images/8183/large/gate.png?1696508395,7.4,964542585,73,2219732887,780252,7.5,7.34,-0.07456749954439523,-0.99731,-11067107.65324986,-1.13438,130359277.55886991,300000000.0,,12.94,-42.73051,2021-05-12T11:39:16.531Z,0.25754,2777.89479,2020-03-13T02:18:02.481Z,,2024-09-01T17:33:46.247Z
pyth-network,pyth,Pyth Network,https://coin-images.coingecko.com/coins/images/31924/large/pyth.png?1701245725,0.258222,937282307,74,2585614346,20482732,0.271302,0.259052,-0.010417006683183853,-3.87769,-36673829.54013848,-3.76545,3624988810.49906,10000000000.0,10000000000.0,1.2,-78.28851,2024-03-16T07:01:15.357Z,0.22352,16.20849,2024-08-05T11:30:50.894Z,,2024-09-01T17:33:41.282Z
lido-dao,ldo,Lido DAO,https://coin-images.coingecko.com/coins/images/13573/large/Lido_DAO.png?1696513326,1.031,923016981,75,1030976273,68415663,1.065,1.028,-0.014367569713614529,-1.37465,-13708254.421300292,-1.46342,895284406.677867,1000000000.0,1000000000.0,7.3,-85.79831,2021-08-20T08:35:20.158Z,0.40615,155.35687,2022-06-18T20:55:12.035Z,,2024-09-01T17:33:37.966Z
renzo-restaked-eth,ezeth,Renzo Restaked ETH,https://coin-images.coingecko.com/coins/images/34753/large/Ezeth_logo_circle.png?1713496404,2500.77,921254737,76,921256961,17287231,2560.99,2490.39,-45.73751418269285,-1.79609,-21679455.958714485,-2.29915,368260.898300608,368261.787436848,,4106.74,-39.12517,2024-03-12T00:44:29.429Z,2198.04,13.73644,2024-01-26T08:09:59.848Z,,2024-09-01T17:33:46.148Z
paypal-usd,pyusd,PayPal USD,https://coin-images.coingecko.com/coins/images/31212/large/PYUSD_Logo_%282%29.png?1696530039,0.99942,907576742,77,907576742,3906210,1.004,0.996767,-0.000410865991357534,-0.04109,-18452609.999731064,-1.99266,908164707.586369,908164707.586369,,1.021,-2.23939,2023-10-23T22:44:57.056Z,0.972731,2.58526,2024-01-03T12:05:24.231Z,,2024-09-01T17:33:39.251Z
jasmycoin,jasmy,JasmyCoin,https://coin-images.coingecko.com/coins/images/13876/large/JASMY200x200.jpg?1696513620,0.01844521,896194062,80,925437900,52633153,0.01913089,0.01838486,-0.000450366513965555,-2.38345,-20605485.791427255,-2.24755,48419999999.3058,50000000000.0,50000000000.0,4.79,-99.61296,2021-02-16T03:53:32.207Z,0.00275026,574.09896,2022-12-29T20:41:09.113Z,,2024-09-01T17:33:37.432Z
sei-network,sei,Sei,https://coin-images.coingecko.com/coins/images/28205/large/Sei_Logo_-_Transparent.png?1696527207,0.271247,895525751,78,2713714396,58463476,0.286531,0.271002,-0.011281248760098565,-3.99296,-37351913.29591358,-4.00395,3300000000.0,10000000000.0,,1.14,-76.01134,2024-03-16T02:30:23.904Z,0.095364,186.69493,2023-10-19T08:05:30.655Z,,2024-09-01T17:33:39.623Z
celestia,tia,Celestia,https://coin-images.coingecko.com/coins/images/31967/large/tia.jpg?1696530772,4.3,894042703,79,4584092722,48535539,4.51,4.31,-0.09975393663169996,-2.26846,-21759720.9784441,-2.37603,208112020.900446,1067068493.15045,,20.85,-79.33081,2024-02-10T14:30:02.495Z,2.08,106.84933,2023-10-31T15:14:31.951Z,,2024-09-01T17:33:44.627Z
ronin-bridged-weth-ronin,weth,Ronin Bridged WETH (Ronin),https://coin-images.coingecko.com/coins/images/39716/large/WETH.PNG?1723731945,2463.48,888930578,81,888930578,499087,2522.2,2441.3,-42.7260753551036,-1.70481,-15057713.742724419,-1.6657,360699.586558314,360699.586558314,,2807.8,-12.19812,2024-08-24T17:07:47.789Z,2425.31,1.64909,2024-08-28T01:46:06.015Z,,2024-09-01T17:33:39.427Z
quant-network,qnt,Quant,https://coin-images.coingecko.com/coins/images/3370/large/5ZOu7brX_400x400.jpg?1696504070,60.59,881794062,82,885936021,10578247,63.06,60.63,-2.186860120837295,-3.48331,-31722726.16354239,-3.47259,14544176.164091088,14612493.0,14612493.0,427.42,-85.76816,2021-09-11T09:15:00.668Z,0.215773,28091.65028,2018-08-23T00:00:00.000Z,"{'times': 9.59355112765995, 'currency': 'eth', 'percentage': 959.3551127659949}",2024-09-01T17:33:39.202Z
ondo-finance,ondo,Ondo,https://coin-images.coingecko.com/coins/images/26580/large/ONDO.png?1696525656,0.599062,865219843,83,5992803583,39879160,0.632308,0.596865,-0.028574358122185783,-4.55269,-40401753.653702855,-4.46122,1443764727.588207,10000000000.0,10000000000.0,1.48,-59.36526,2024-06-03T08:29:55.744Z,0.082171,631.26529,2024-01-18T12:14:30.524Z,,2024-09-01T17:33:40.734Z
ether-fi-staked-eth,eeth,ether.fi Staked ETH,https://coin-images.coingecko.com/coins/images/33049/large/ether.fi_eETH.png?1700473063,2461.54,844753443,84,4841040603,40290,2520.85,2444.59,-40.53841678958861,-1.62019,-10844026.763370037,-1.26742,342750.09217649605,1964202.8421994,,5307.23,-53.60147,2024-08-06T16:16:30.007Z,2155.76,14.22794,2024-02-08T11:26:30.368Z,,2024-09-01T17:33:45.506Z
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00817909,839523963,85,839523963,139980997,0.00860158,0.00808758,-7.2160470877275e-05,-0.87454,-6642036.5155825615,-0.78496,102474435128.208,102474435128.208,102719221714.0,0.02836145,-71.10808,2024-06-02T18:00:38.587Z,0.00461057,77.72585,2024-05-24T07:12:14.147Z,,2024-09-01T17:33:39.206Z
flow,flow,Flow,https://coin-images.coingecko.com/coins/images/13446/large/5f6294c0c7a8cda55cb1c936_Flow_Wordmark.png?1696513210,0.533175,815534558,86,815534558,19139490,0.560729,0.533216,-0.020936831074148014,-3.77845,-32185428.099407434,-3.79671,1528897406.12668,1528897406.12668,,42.4,-98.7401,2021-04-05T13:49:10.098Z,0.391969,36.27701,2023-09-11T19:41:06.528Z,,2024-09-01T17:33:46.688Z
klay-token,klay,Klaytn,https://coin-images.coingecko.com/coins/images/9672/large/klaytn.png?1696509742,0.13901,808982297,87,809277723,25597530,0.144182,0.137493,-0.001194857920626846,-0.85222,-4597051.597516656,-0.56504,5806693656.94806,5808814163.10525,,4.34,-96.77119,2021-03-30T03:44:28.828Z,0.06044,131.7939,2020-04-29T08:19:34.574Z,,2024-09-01T17:32:44.578Z
bitcoin-cash-sv,bsv,Bitcoin SV,https://coin-images.coingecko.com/coins/images/6799/large/BSV.png?1696507128,40.76,806808348,89,857842577,9663421,42.38,40.74,-1.3300393902398966,-3.1602,-24662196.047295213,-2.96609,19750681.25,21000000.0,21000000.0,489.75,-91.63632,2021-04-16T17:09:04.630Z,21.43,91.09642,2023-06-10T04:32:12.266Z,,2024-09-01T17:33:44.274Z
coredaoorg,core,Core,https://coin-images.coingecko.com/coins/images/28938/large/file_589.jpg?1701868471,0.887406,805369592,88,1863558003,32221967,0.951712,0.881286,-0.05308953079974699,-5.64485,-49418262.89670169,-5.78135,907552187.749224,2100000000.0,2100000000.0,6.14,-85.48643,2023-02-08T12:55:39.828Z,0.334237,166.77475,2023-11-03T01:20:55.441Z,,2024-09-01T17:33:45.618Z
bittorrent,btt,BitTorrent,https://coin-images.coingecko.com/coins/images/22457/large/btt_logo.png?1696521780,8.27966e-07,803609466,90,821664142,17930582,8.55598e-07,8.26693e-07,-1.9480083885e-08,-2.29868,-17088283.465180993,-2.08217,968246428571000.0,990000000000000.0,990000000000000.0,3.43e-06,-75.8049,2022-01-21T04:00:31.909Z,3.65368e-07,127.22745,2023-10-13T05:10:41.241Z,,2024-09-01T17:33:43.488Z
fasttoken,ftn,Fasttoken,https://coin-images.coingecko.com/coins/images/28478/large/lightenicon_200x200.png?1696527472,2.45,798804624,91,2160689162,71869485,2.47,2.41,0.03877008,1.60711,14114133.0,1.79869,325335120.37373453,880000000.0,1000000000.0,2.6,-5.4872,2024-08-27T18:23:15.020Z,0.398142,516.01527,2023-01-21T10:15:39.503Z,,2024-09-01T17:33:45.579Z
elrond-erd-2,egld,MultiversX,https://coin-images.coingecko.com/coins/images/12335/large/egld-token-logo.png?1696512162,27.54,753888302,92,754030261,14130571,29.01,27.38,-1.3591876568953332,-4.70352,-36754027.95278478,-4.64863,27360182.0,27365334.0,31415926.0,545.64,-94.92354,2021-11-23T10:33:26.737Z,6.51,325.70447,2020-10-07T01:44:53.554Z,,2024-09-01T17:33:45.231Z
usdd,usdd,USDD,https://coin-images.coingecko.com/coins/images/25380/large/UUSD.jpg?1696524513,0.998096,752132186,93,752132186,2417003,1.005,0.994069,-0.002282281958567501,-0.22814,-1433966.3184976578,-0.19029,753455069.614241,753455069.614241,,1.052,-5.10986,2023-10-23T22:45:25.398Z,0.928067,7.54316,2022-06-19T16:15:11.558Z,,2024-09-01T17:33:41.221Z
mantra-dao,om,MANTRA,https://coin-images.coingecko.com/coins/images/12151/large/OM_Token.png?1696511991,0.880398,742403822,94,782665988,13534435,0.911909,0.880492,-0.023661407233474985,-2.61724,-19858717.461655855,-2.60523,843162368.65,888888888.0,888888888.0,1.41,-37.55497,2024-07-21T23:11:14.036Z,0.01726188,5014.76128,2023-10-12T17:25:09.068Z,,2024-09-01T17:33:38.325Z
based-brett,brett,Brett,https://coin-images.coingecko.com/coins/images/35529/large/1000050750.png?1709031995,0.073997,734311022,95,734311022,23342406,0.080716,0.072754,-0.006490247835676713,-8.06368,-62366215.685463786,-7.82829,9910172676.7225,9910172676.7225,9999998988.0,0.193328,-61.68169,2024-06-09T12:55:51.835Z,0.00084753,8640.71657,2024-02-29T08:40:24.951Z,,2024-09-01T17:33:43.201Z
flare-networks,flr,Flare,https://coin-images.coingecko.com/coins/images/28624/large/FLR-icon200x200.png?1696527609,0.01550022,721370220,96,1591298411,3812061,0.0161673,0.01550192,-0.00049838100151646,-3.11515,-22188667.052086234,-2.98412,46459253314.1536,102486260077.738,,0.150073,-89.6496,2023-01-10T03:14:05.921Z,0.00827405,87.73322,2023-10-19T03:35:41.663Z,,2024-09-01T17:33:40.762Z
eos,eos,EOS,https://coin-images.coingecko.com/coins/images/738/large/eos-eos-logo.png?1696501893,0.460797,697835505,97,969267973,57188281,0.482625,0.462318,-0.019269805247864924,-4.01398,-28093677.56024003,-3.87003,1511918892.6293,2100000000.0,2100000000.0,22.71,-97.95524,2018-04-29T07:50:33.540Z,0.408029,13.8135,2024-08-05T06:45:13.453Z,"{'times': -0.5345485537766864, 'currency': 'usd', 'percentage': -53.45485537766864}",2024-09-01T17:33:44.957Z
beam-2,beam,Beam,https://coin-images.coingecko.com/coins/images/32417/large/chain-logo.png?1698114384,0.01342241,686500973,99,836973629,30237446,0.01479788,0.01338389,-0.001357281325474706,-9.18342,-70899676.13832104,-9.36092,51209507703.0,62434008330.0,62434008330.0,0.04416304,-69.54517,2024-03-10T10:40:22.381Z,0.0043383,210.02404,2023-10-29T08:20:14.064Z,,2024-09-01T17:33:43.626Z
gala,gala,GALA,https://coin-images.coingecko.com/coins/images/12493/large/GALA_token_image_-_200PNG.png?1709725869,0.01784088,684554995,98,684555066,75652478,0.0191667,0.0178601,-0.001151130414006406,-6.06113,-42956840.07473397,-5.90462,38334628286.8458,38334632282.8458,50000000000.0,0.824837,-97.81594,2021-11-26T01:03:48.731Z,0.00013475,13269.23059,2020-12-28T08:46:48.367Z,,2024-09-01T17:33:46.702Z
axie-infinity,axs,Axie Infinity,https://coin-images.coingecko.com/coins/images/13029/large/axie_infinity_logo.png?1696512817,4.51,673351217,100,1218316152,20011097,4.75,4.51,-0.19038196146453235,-4.04904,-28675075.819954872,-4.08462,149226313.900959,270000000.0,270000000.0,164.9,-97.25587,2021-11-06T19:29:29.482Z,0.123718,3557.51418,2020-11-06T08:05:43.662Z,,2024-09-01T17:33:45.813Z
bitcoin,btc,Bitcoin,https://coin-images.coingecko.com/coins/images/1/large/bitcoin.png?1696501400,57866.0,1144268776571,1,1216807171642,21174630442,59130.0,57674.0,-1050.376765667963,-1.78282,-19316160359.49585,-1.66006,19748112.0,21000000.0,21000000.0,73738.0,-21.23236,2024-03-14T07:10:36.635Z,67.81,85554.75646,2013-07-06T00:00:00.000Z,,2024-09-01T17:33:44.222Z
ethereum,eth,Ethereum,https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628,2459.39,295997004033,2,295997004033,8063168567,2525.17,2447.2,-45.63395491716028,-1.8217,-5403104555.8688965,-1.79267,120305767.32756,120305767.32756,,4878.26,-49.3569,2021-11-10T14:24:19.604Z,0.432979,570482.67202,2015-10-20T00:00:00.000Z,"{'times': 55.79825886521986, 'currency': 'btc', 'percentage': 5579.825886521986}",2024-09-01T17:33:46.889Z
tether,usdt,Tether,https://coin-images.coingecko.com/coins/images/325/large/Tether.png?1696501661,0.999286,118168765734,3,118168765734,26240202727,1.004,0.997862,-0.000716094671387113,-0.07161,-55784561.810302734,-0.04719,118228802316.484,118228802316.484,,1.32,-24.46804,2018-07-24T00:00:00.000Z,0.572521,74.55427,2015-03-02T00:00:00.000Z,,2024-09-01T17:33:41.023Z
binancecoin,bnb,BNB,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,516.08,75497609648,4,75497609648,589475848,535.34,514.14,-16.29561279706536,-3.06091,-2162513686.225342,-2.78459,145887575.79,145887575.79,200000000.0,717.48,-27.66425,2024-06-06T14:10:59.816Z,0.0398177,1303318.39838,2017-10-19T00:00:00.000Z,,2024-09-01T17:33:44.109Z
solana,sol,Solana,https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756,132.13,61674471342,5,77130084052,2018707590,136.29,130.35,-3.687860902567735,-2.71535,-1648600087.1511002,-2.60347,466584956.024988,583511071.799565,,259.96,-49.01522,2021-11-06T21:54:35.825Z,0.500801,26365.51963,2020-05-11T19:35:23.449Z,,2024-09-01T17:33:40.440Z
usd-coin,usdc,USDC,https://coin-images.coingecko.com/coins/images/6319/large/usdc.png?1696506694,0.999423,34722413558,6,34722635718,3454128735,1.002,0.996174,-0.00049487151346872,-0.04949,-366514.03116607666,-0.00106,34716727218.3794,34716949342.2838,,1.17,-14.77015,2019-05-08T00:40:28.300Z,0.877647,13.88361,2023-03-11T08:02:13.981Z,,2024-09-01T17:33:41.729Z
ripple,xrp,XRP,https://coin-images.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1696501442,0.552464,31092391482,7,55266805712,535160538,0.568124,0.552703,-0.011497572245169896,-2.03871,-614690462.5837975,-1.93865,56251561168.0,99987294444.0,100000000000.0,3.4,-83.67351,2018-01-07T00:00:00.000Z,0.00268621,20555.42954,2014-05-22T00:00:00.000Z,,2024-09-01T17:33:39.573Z
staked-ether,steth,Lido Staked Ether,https://coin-images.coingecko.com/coins/images/13442/large/steth_logo.png?1696513206,2458.15,24098290105,8,24098290105,31011967,2525.4,2446.31,-46.95485601237897,-1.87437,-450606461.0351639,-1.83555,9798013.4992758,9798013.4992758,,4829.57,-48.99024,2021-11-10T14:40:47.256Z,482.9,410.16185,2020-12-22T04:08:21.854Z,,2024-09-01T17:33:39.669Z
dogecoin,doge,Dogecoin,https://coin-images.coingecko.com/coins/images/5/large/dogecoin.png?1696501409,0.097072,14151020869,9,14151263554,371905806,0.102046,0.097192,-0.003819295138819373,-3.78557,-557603586.3357372,-3.791,145775716383.705,145778216383.705,,0.731578,-86.65089,2021-05-08T05:08:23.458Z,8.69e-05,112276.25578,2015-05-06T00:00:00.000Z,,2024-09-01T17:33:45.004Z
tron,trx,TRON,https://coin-images.coingecko.com/coins/images/1094/large/tron-logo.png?1696502193,0.156229,13569956171,10,13570010797,376031346,0.157926,0.155883,-0.000881409191701044,-0.56101,-55812056.29564476,-0.40961,86770798706.4262,86770635455.5297,,0.231673,-32.46914,2018-01-05T00:00:00.000Z,0.00180434,8570.78598,2017-11-12T00:00:00.000Z,"{'times': 81.22599244530174, 'currency': 'usd', 'percentage': 8122.599244530174}",2024-09-01T17:33:40.879Z
the-open-network,ton,Toncoin,https://coin-images.coingecko.com/coins/images/17980/large/img-ton.jpg?1724681212,5.26,13355037061,11,26928199510,266681616,5.45,5.23,-0.13860267604681553,-2.56789,-298234335.167387,-2.18434,2534937777.13504,5111278231.09115,,8.25,-36.19736,2024-06-15T00:36:51.509Z,0.519364,913.93649,2021-09-21T00:33:11.092Z,,2024-09-01T17:33:40.623Z
cardano,ada,Cardano,https://coin-images.coingecko.com/coins/images/975/large/cardano.png?1696502090,0.335001,11970497610,12,15111341368,218502876,0.348346,0.335736,-0.011886110863900567,-3.42651,-395079149.5006676,-3.19499,35646894561.6753,45000000000.0,45000000000.0,3.09,-89.0616,2021-09-02T06:00:10.474Z,0.01925275,1653.82042,2020-03-13T02:22:55.044Z,,2024-09-01T17:33:45.055Z
wrapped-steth,wsteth,Wrapped stETH,https://coin-images.coingecko.com/coins/images/18834/large/wstETH.png?1696518295,2898.75,10184586984,13,10184586984,49964367,2970.55,2880.81,-49.90541280171374,-1.69248,-151846986.69610786,-1.46905,3508436.90529932,3508436.90529932,,7256.02,-59.99844,2022-05-13T15:09:54.509Z,558.54,419.66214,2022-05-13T01:36:45.053Z,,2024-09-01T17:33:41.669Z
wrapped-bitcoin,wbtc,Wrapped Bitcoin,https://coin-images.coingecko.com/coins/images/7598/large/wrapped_bitcoin_wbtc.png?1696507857,57804.0,8869744105,14,8869744105,115768340,59250.0,57625.0,-1037.3148913363839,-1.76289,-148445843.20450974,-1.64607,153304.87275447,153304.87275447,153304.87275447,73505.0,-21.0235,2024-03-14T07:10:23.403Z,3139.17,1749.27885,2019-04-02T00:00:00.000Z,,2024-09-01T17:33:41.910Z
avalanche-2,avax,Avalanche,https://coin-images.coingecko.com/coins/images/12559/large/Avalanche_Circle_RedWhite_Trans.png?1696512369,21.82,8843333975,15,9716957154,213629948,22.85,21.84,-0.8630413896661757,-3.80486,-344297061.9935169,-3.7474,404934056.525975,444937043.932621,720000000.0,144.96,-84.80418,2021-11-21T14:18:56.538Z,2.8,686.41685,2020-12-31T13:15:21.540Z,,2024-09-01T17:33:43.591Z
